COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_AMOUNT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
34376,07/01/2014,09/30/2014,22982,John,J,George,$500.00,20106,Merchandise Mart,01/26/2015
34381,07/01/2014,09/30/2014,22982,John,J,George,$500.00,21341,"One Financial Property, LLC",01/26/2015
34385,07/01/2014,09/30/2014,22982,John,J,George,$500.00,21922,Sears Holdings Corporation,01/26/2015
34397,07/01/2014,09/30/2014,22982,John,J,George,$300.00,22521,121 E Cermak LLC,01/26/2015
34404,07/01/2014,09/30/2014,22982,John,J,George,$2000.00,22525,FoodSmith Huron Associates LLC,01/26/2015
34405,07/01/2014,09/30/2014,22982,John,J,George,$500.00,22527,Garvey Court LLC,01/26/2015
34407,07/01/2014,09/30/2014,22982,John,J,George,$500.00,22529,NEBEL Inc,01/26/2015
34420,07/01/2014,09/30/2014,22982,John,J,George,$3000.00,24481,Enwave Chicago,01/26/2015
34428,07/01/2014,09/30/2014,22983,John,J,George,$5000.00,12021,O'Donnell Investment Co,01/26/2015
34432,07/01/2014,09/30/2014,22983,John,J,George,$1000.00,12072,Standard Parking,01/26/2015
34433,07/01/2014,09/30/2014,22983,John,J,George,$5000.00,12215,"Lakeshore East, LLC",01/26/2015
34440,07/01/2014,09/30/2014,22983,John,J,George,$1000.00,12305,University of Chicago,01/26/2015
34442,07/01/2014,09/30/2014,22983,John,J,George,$1000.00,12310,"M & R Development, LLC",01/26/2015
34449,07/01/2014,09/30/2014,22983,John,J,George,$3000.00,12328,Golub & Co.,01/26/2015
34451,07/01/2014,09/30/2014,22983,John,J,George,$1000.00,12331,Hines Corp,01/26/2015
34458,07/01/2014,09/30/2014,22983,John,J,George,$1000.00,12478,John Buck Co.,01/26/2015
34463,07/01/2014,09/30/2014,22983,John,J,George,$500.00,15784,Johnny's Ice House,01/26/2015
34468,07/01/2014,09/30/2014,22983,John,J,George,$1000.00,16344,Sterling Bay Companies,01/26/2015
34481,07/01/2014,09/30/2014,22983,John,J,George,$500.00,17921,"American Heritage Investments, LLC",01/26/2015
34482,07/01/2014,09/30/2014,22983,John,J,George,$500.00,17923,LP Ventures LLP,01/26/2015
34489,07/01/2014,09/30/2014,22983,John,J,George,$1000.00,18641,Wolf Point Owners LLC,01/26/2015
34498,07/01/2014,09/30/2014,22983,John,J,George,$500.00,19170,"AMLI Residential/ 900 S. Clark Associates, LLC",01/26/2015
34502,07/01/2014,09/30/2014,22983,John,J,George,$1000.00,20103,"Jupiter Realty Company,. LLC",01/26/2015
34510,07/01/2014,09/30/2014,22983,John,J,George,$500.00,20106,Merchandise Mart,01/26/2015
34512,07/01/2014,09/30/2014,22983,John,J,George,$500.00,21341,"One Financial Property, LLC",01/26/2015
34518,07/01/2014,09/30/2014,22983,John,J,George,$500.00,21922,Sears Holdings Corporation,01/26/2015
34530,07/01/2014,09/30/2014,22983,John,J,George,$300.00,22521,121 E Cermak LLC,01/26/2015
34537,07/01/2014,09/30/2014,22983,John,J,George,$2000.00,22525,FoodSmith Huron Associates LLC,01/26/2015
34538,07/01/2014,09/30/2014,22983,John,J,George,$500.00,22527,Garvey Court LLC,01/26/2015
34540,07/01/2014,09/30/2014,22983,John,J,George,$500.00,22529,NEBEL Inc,01/26/2015
34551,07/01/2014,09/30/2014,22983,John,J,George,$3000.00,24481,Enwave Chicago,01/26/2015
27428,07/01/2014,09/30/2014,20744,Mara,S,Georges,$500.00,22981,Joseph Feldman,10/02/2014
27429,07/01/2014,09/30/2014,20744,Mara,S,Georges,$500.00,22801,Summit Design + Builder LLC,10/02/2014
27430,07/01/2014,09/30/2014,20744,Mara,S,Georges,$500.00,23341,Finch's Beer Co.,10/02/2014
27431,07/01/2014,09/30/2014,20744,Mara,S,Georges,$500.00,19602,"Lexington Homes, LLC ",10/02/2014
27432,07/01/2014,09/30/2014,20744,Mara,S,Georges,$500.00,22821,Zeller Development Corporation,10/02/2014
27433,07/01/2014,09/30/2014,20744,Mara,S,Georges,$500.00,21602,Zheng Construction Corp.,10/02/2014
27434,07/01/2014,09/30/2014,20744,Mara,S,Georges,$500.00,23405,Shorenstein Properties LLC,10/02/2014
27436,07/01/2014,09/30/2014,20744,Mara,S,Georges,$500.00,22643,Gold Coast Bank,10/02/2014
31402,07/01/2014,09/30/2014,21881,Mara,S,Georges,$500.00,19602,"Lexington Homes, LLC ",11/17/2014
31404,07/01/2014,09/30/2014,21881,Mara,S,Georges,$500.00,22801,Summit Design + Builder LLC,11/17/2014
31406,07/01/2014,09/30/2014,21881,Mara,S,Georges,$500.00,23405,Shorenstein Properties LLC,11/17/2014
31407,07/01/2014,09/30/2014,21881,Mara,S,Georges,$500.00,23341,Finch's Beer Co.,11/17/2014
31409,07/01/2014,09/30/2014,21881,Mara,S,Georges,$500.00,22643,Gold Coast Bank,11/17/2014
31411,07/01/2014,09/30/2014,21881,Mara,S,Georges,$500.00,22821,Zeller Development Corporation,11/17/2014
31412,07/01/2014,09/30/2014,21881,Mara,S,Georges,$500.00,22981,Joseph Feldman,11/17/2014
31413,07/01/2014,09/30/2014,21881,Mara,S,Georges,$500.00,21602,Zheng Construction Corp.,11/17/2014
31742,07/01/2014,09/30/2014,22201,Mara,S,Georges,$500.00,22821,Zeller Development Corporation,12/16/2014
31745,07/01/2014,09/30/2014,22201,Mara,S,Georges,$500.00,23405,Shorenstein Properties LLC,12/16/2014
31746,07/01/2014,09/30/2014,22201,Mara,S,Georges,$500.00,22981,Joseph Feldman,12/16/2014
31747,07/01/2014,09/30/2014,22201,Mara,S,Georges,$500.00,22801,Summit Design + Builder LLC,12/16/2014
31748,07/01/2014,09/30/2014,22201,Mara,S,Georges,$500.00,19602,"Lexington Homes, LLC ",12/16/2014
31752,07/01/2014,09/30/2014,22201,Mara,S,Georges,$500.00,22643,Gold Coast Bank,12/16/2014
31756,07/01/2014,09/30/2014,22201,Mara,S,Georges,$500.00,23341,Finch's Beer Co.,12/16/2014
31757,07/01/2014,09/30/2014,22201,Mara,S,Georges,$500.00,21602,Zheng Construction Corp.,12/16/2014
28880,07/01/2014,09/30/2014,17384,Michael,,Ginter,$2307.70,15144,"Chicago Parking Meters, LLC",10/20/2014
27503,07/01/2014,09/30/2014,18823,Jeffrey,A,Glass,$8000.00,14301,Infor,10/04/2014
27504,07/01/2014,09/30/2014,18823,Jeffrey,A,Glass,$10000.00,11647,Lorillard Tobacco,10/04/2014
27505,07/01/2014,09/30/2014,18823,Jeffrey,A,Glass,$10000.00,19641,Verizon Corporation and Affiliated Companies,10/04/2014
27826,07/01/2014,09/30/2014,17241,Robert,H,Goldman,$2500.00,13548,Related Midwest,10/13/2014
28221,07/01/2014,09/30/2014,21302,Robert,H,Goldman,$2500.00,13548,Related Midwest,10/16/2014
28234,07/01/2014,09/30/2014,19962,Graham,C,Grady,$2500.00,20663,BBC-LI Walton LLC,10/16/2014
28235,07/01/2014,09/30/2014,19962,Graham,C,Grady,$1000.00,21009,"The Bluewater Group, Inc.",10/16/2014
28238,07/01/2014,09/30/2014,19962,Graham,C,Grady,$1000.00,18152,"Elcan & Associates, Inc.",10/16/2014
28240,07/01/2014,09/30/2014,19962,Graham,C,Grady,$1000.00,17250,Inland American Real Estate Trust,10/16/2014
28243,07/01/2014,09/30/2014,19962,Graham,C,Grady,$500.00,16836,"Milwaukee Foster, L.L.C.",10/16/2014
28244,07/01/2014,09/30/2014,19962,Graham,C,Grady,$1000.00,15165,National Shopping Plazas Inc,10/16/2014
28245,07/01/2014,09/30/2014,19962,Graham,C,Grady,$500.00,15869,"One North Dearborn Properties, LLC",10/16/2014
28246,07/01/2014,09/30/2014,19962,Graham,C,Grady,$500.00,15868,"One North LaSalle Properties, LLC",10/16/2014
28247,07/01/2014,09/30/2014,19962,Graham,C,Grady,$1500.00,19482,"Pace Property Group, LLC",10/16/2014
28250,07/01/2014,09/30/2014,19962,Graham,C,Grady,$500.00,22824,"Red Star Outdoor, LLC",10/16/2014
30620,07/01/2014,09/30/2014,21564,Graham,C,Grady,$2500.00,20663,BBC-LI Walton LLC,10/27/2014
30622,07/01/2014,09/30/2014,21564,Graham,C,Grady,$1000.00,17250,Inland American Real Estate Trust,10/27/2014
30624,07/01/2014,09/30/2014,21564,Graham,C,Grady,$500.00,15869,"One North Dearborn Properties, LLC",10/27/2014
30627,07/01/2014,09/30/2014,21564,Graham,C,Grady,$1500.00,19482,"Pace Property Group, LLC",10/27/2014
30632,07/01/2014,09/30/2014,21564,Graham,C,Grady,$500.00,15868,"One North LaSalle Properties, LLC",10/27/2014
30657,07/01/2014,09/30/2014,21564,Graham,C,Grady,$500.00,16836,"Milwaukee Foster, L.L.C.",10/27/2014
30658,07/01/2014,09/30/2014,21564,Graham,C,Grady,$1000.00,21009,"The Bluewater Group, Inc.",10/27/2014
30672,07/01/2014,09/30/2014,21564,Graham,C,Grady,$1000.00,18152,"Elcan & Associates, Inc.",10/27/2014
30674,07/01/2014,09/30/2014,21564,Graham,C,Grady,$1000.00,15165,National Shopping Plazas Inc,10/27/2014
30676,07/01/2014,09/30/2014,21564,Graham,C,Grady,$500.00,22824,"Red Star Outdoor, LLC",10/27/2014
33490,07/01/2014,09/30/2014,22586,Graham,C,Grady,$500.00,15869,"One North Dearborn Properties, LLC",01/14/2015
33497,07/01/2014,09/30/2014,22586,Graham,C,Grady,$1000.00,18152,"Elcan & Associates, Inc.",01/14/2015
33502,07/01/2014,09/30/2014,22586,Graham,C,Grady,$1000.00,17250,Inland American Real Estate Trust,01/14/2015
33510,07/01/2014,09/30/2014,22586,Graham,C,Grady,$1000.00,21009,"The Bluewater Group, Inc.",01/14/2015
33519,07/01/2014,09/30/2014,22586,Graham,C,Grady,$2500.00,20663,BBC-LI Walton LLC,01/14/2015
33522,07/01/2014,09/30/2014,22586,Graham,C,Grady,$500.00,22824,"Red Star Outdoor, LLC",01/14/2015
33528,07/01/2014,09/30/2014,22586,Graham,C,Grady,$1000.00,15165,National Shopping Plazas Inc,01/14/2015
33529,07/01/2014,09/30/2014,22586,Graham,C,Grady,$500.00,15868,"One North LaSalle Properties, LLC",01/14/2015
33534,07/01/2014,09/30/2014,22586,Graham,C,Grady,$500.00,16836,"Milwaukee Foster, L.L.C.",01/14/2015
33549,07/01/2014,09/30/2014,22586,Graham,C,Grady,$1500.00,19482,"Pace Property Group, LLC",01/14/2015
27827,07/01/2014,09/30/2014,20672,Gregg,,Graines,$5000.00,23362,Akara Partners LLC,10/13/2014
28225,07/01/2014,09/30/2014,21303,Gregg,,Graines,$5000.00,23362,Akara Partners LLC,10/16/2014
29128,07/01/2014,09/30/2014,21324,Robert,L,Greco,$4365.00,23081,American Petroleum Institute,10/20/2014
29201,07/01/2014,09/30/2014,18721,William,J,Griffin,$12000.00,11958,American Airlines,10/21/2014
29202,07/01/2014,09/30/2014,18721,William,J,Griffin,$1500.00,18501,Treatment Alternatives for Safe Communities (TASC),10/21/2014
29203,07/01/2014,09/30/2014,18721,William,J,Griffin,$12000.00,12061,Bombardier Transportation (Holdings) USA Inc,10/21/2014
27680,07/01/2014,09/30/2014,16330,Glen,,Grimm,$94.10,14902,Exelon Generation - Constellation Energy,10/09/2014
28229,07/01/2014,09/30/2014,20822,Lauren,E,Heinsohn,$1398.00,14881,"Crown Castle USA, Inc.",10/16/2014
28714,07/01/2014,09/30/2014,18886,Scott ,J,Heyman,$2700.00,22128,CareerBuilder,10/17/2014
28687,07/01/2014,09/30/2014,17296,David,R,Hill,$1064.70,12474,Celadon Holdings LLC,10/17/2014
26889,07/01/2014,09/30/2014,16768,Timothy,K.,Hinchman,$2850.00,16216,McDonald's Corporation,09/18/2014
26890,07/01/2014,09/30/2014,16768,Timothy,K.,Hinchman,$840.00,12793,Apostolic Faith Church,09/18/2014
27652,07/01/2014,09/30/2014,16418,Steven,,Holler,$2300.00,11674,Loyola University Chicago,10/08/2014
28801,07/01/2014,09/30/2014,17052,Alia,,Horwick,$3000.00,15906,"Interstate JCDecaux, LLC",10/18/2014
28706,07/01/2014,09/30/2014,20402,James,M,Houlihan,$6250.00,23181,"Lettuce Entertain You Enterprises, Inc.",10/17/2014
28685,07/01/2014,09/30/2014,20922,Michael ,,Houlihan,$6250.00,23181,"Lettuce Entertain You Enterprises, Inc.",10/17/2014
29105,07/01/2014,09/30/2014,21386,Michael ,,Houlihan,$6250.00,23181,"Lettuce Entertain You Enterprises, Inc.",10/20/2014
31146,07/01/2014,09/30/2014,21682,Michael ,,Houlihan,$6250.00,23181,"Lettuce Entertain You Enterprises, Inc.",10/31/2014
31526,07/01/2014,09/30/2014,21922,Michael ,,Houlihan,$6250.00,23181,"Lettuce Entertain You Enterprises, Inc.",11/20/2014
27421,07/01/2014,09/30/2014,16632,Patrick,M,Huels,$4500.00,20946,Harbour Contractors Inc,10/02/2014
27422,07/01/2014,09/30/2014,16632,Patrick,M,Huels,$4500.00,20942,harbour contractors Inc,10/02/2014
28099,07/01/2014,09/30/2014,16385,Ralph,V,Hughes,$1200.00,20721,"Macy's Retail Holdings, Inc.",10/15/2014
28571,07/01/2014,09/30/2014,16868,Brian,F,Hynes,$10000.00,19022,"American JAS Group, LLC",10/17/2014
28572,07/01/2014,09/30/2014,16868,Brian,F,Hynes,$6000.00,11764,"AmeriCash Loans, LLC",10/17/2014
28879,07/01/2014,09/30/2014,17961,Richard,L,Ingram,$1211.00,14922,Chicago Parking Meters LLC,10/20/2014
27832,07/01/2014,09/30/2014,20867,Katherine,,Jahnke-Dale,$2000.00,22533,"Centrum Partners, LLC",10/13/2014
27833,07/01/2014,09/30/2014,20867,Katherine,,Jahnke-Dale,$1000.00,11680,Fifield Realty Corporation,10/13/2014
28873,07/01/2014,09/30/2014,20867,Katherine,,Jahnke-Dale,$1000.00,22134,"4K Diversey Partners, LLC",10/20/2014
28959,07/01/2014,09/30/2014,21383,Katherine,,Jahnke-Dale,$1000.00,11680,Fifield Realty Corporation,10/20/2014
28966,07/01/2014,09/30/2014,21383,Katherine,,Jahnke-Dale,$1000.00,22134,"4K Diversey Partners, LLC",10/20/2014
28968,07/01/2014,09/30/2014,21383,Katherine,,Jahnke-Dale,$2000.00,22533,"Centrum Partners, LLC",10/20/2014
30409,07/01/2014,09/30/2014,21522,Katherine,,Jahnke-Dale,$1000.00,11680,Fifield Realty Corporation,10/24/2014
30416,07/01/2014,09/30/2014,21522,Katherine,,Jahnke-Dale,$1000.00,22134,"4K Diversey Partners, LLC",10/24/2014
30418,07/01/2014,09/30/2014,21522,Katherine,,Jahnke-Dale,$2000.00,22533,"Centrum Partners, LLC",10/24/2014
30419,07/01/2014,09/30/2014,21522,Katherine,,Jahnke-Dale,$2000.00,15482,Related Midwest,10/24/2014
30420,07/01/2014,09/30/2014,21522,Katherine,,Jahnke-Dale,$1000.00,22135,"STRS L3 ACQ3, LLC",10/24/2014
27325,07/01/2014,09/30/2014,16287,Catherine,R,Janes,$1000.00,20989,Mercury Cruiselines,09/30/2014
27326,07/01/2014,09/30/2014,16287,Catherine,R,Janes,$1000.00,20682,Presence Health System,09/30/2014
29522,07/01/2014,09/30/2014,20781,Nicole,M,Janes,$1000.00,23421,Crown Imports,10/23/2014
27563,07/01/2014,09/30/2014,20263,Richard,S.,Kadansky,$1000.00,23063,Marathon Petroleum Company LP (subsidiaries & affiliates),10/07/2014
27561,07/01/2014,09/30/2014,17294,John,S,Kamis,$5000.00,16042,Nationwide Insurance,10/07/2014
27653,07/01/2014,09/30/2014,16836,Rob,,Karr,$5000.00,21006,Illinois Retail Merchants Association,10/08/2014
27792,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$30000.00,23381,United Parcel Service,10/13/2014
27794,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$30000.00,14826,American Beverage Association,10/13/2014
27797,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$15000.00,11551,Hilton Worldwide,10/13/2014
27798,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$18000.00,15701,United Technologies Corporation,10/13/2014
27801,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$15000.00,20481,Ted Wynn,10/13/2014
27802,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$18750.00,12139,Academy for Urban School Leadership,10/13/2014
27805,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$6000.00,11550,Delaware North Companies,10/13/2014
27808,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$15000.00,20962,"Dominion Voting Systems, Inc.",10/13/2014
27809,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$6000.00,21881,B. Gregory Trapani,10/13/2014
27810,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$13750.00,16441,Securities Industry and Financial Markets Association,10/13/2014
27811,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$10000.00,16482,Columbia College Chicago,10/13/2014
27812,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$18000.00,16481,"Citibank, N.A.",10/13/2014
27814,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$9000.00,16485,"Utility Service Partners, Inc.",10/13/2014
27815,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$15000.00,22622,Growth Energy,10/13/2014
27816,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$2000.00,18009,Wrigley Rooftops,10/13/2014
27817,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$7500.00,15001,SMG,10/13/2014
27818,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$18000.00,11571,Dell,10/13/2014
27819,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$27000.00,17045,Uber,10/13/2014
27820,07/01/2014,09/30/2014,20681,MICHAEL,J,KASPER,$7500.00,17742,Total Outdoor,10/13/2014
30441,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$7500.00,15001,SMG,10/27/2014
30444,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$15000.00,20481,Ted Wynn,10/27/2014
30445,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$30000.00,23381,United Parcel Service,10/27/2014
30448,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$15000.00,11551,Hilton Worldwide,10/27/2014
30450,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$15000.00,20962,"Dominion Voting Systems, Inc.",10/27/2014
30452,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$2000.00,18009,Wrigley Rooftops,10/27/2014
30456,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$6000.00,11550,Delaware North Companies,10/27/2014
30459,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$18750.00,12139,Academy for Urban School Leadership,10/27/2014
30463,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$30000.00,14826,American Beverage Association,10/27/2014
30469,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$18000.00,16481,"Citibank, N.A.",10/27/2014
30471,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$18000.00,15701,United Technologies Corporation,10/27/2014
30475,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$9000.00,16485,"Utility Service Partners, Inc.",10/27/2014
30478,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$6000.00,21881,B. Gregory Trapani,10/27/2014
30481,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$7500.00,17742,Total Outdoor,10/27/2014
30489,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$27000.00,17045,Uber,10/27/2014
30491,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$15000.00,22622,Growth Energy,10/27/2014
30493,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$18000.00,11571,Dell,10/27/2014
30497,07/01/2014,09/30/2014,21561,MICHAEL,J,KASPER,$13750.00,16441,Securities Industry and Financial Markets Association,10/27/2014
30883,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$18000.00,11571,Dell,10/30/2014
30884,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$6000.00,21881,B. Gregory Trapani,10/30/2014
30888,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$18000.00,15701,United Technologies Corporation,10/30/2014
30890,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$15000.00,20962,"Dominion Voting Systems, Inc.",10/30/2014
30895,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$27000.00,17045,Uber,10/30/2014
30896,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$30000.00,23381,United Parcel Service,10/30/2014
30897,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$15000.00,11551,Hilton Worldwide,10/30/2014
30901,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$6000.00,11550,Delaware North Companies,10/30/2014
30905,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$30000.00,14826,American Beverage Association,10/30/2014
30906,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$15000.00,22622,Growth Energy,10/30/2014
30913,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$15000.00,20481,Ted Wynn,10/30/2014
30914,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$2000.00,18009,Wrigley Rooftops,10/30/2014
30917,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$7500.00,15001,SMG,10/30/2014
30919,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$18000.00,16481,"Citibank, N.A.",10/30/2014
30926,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$18750.00,12139,Academy for Urban School Leadership,10/30/2014
30927,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$7500.00,17742,Total Outdoor,10/30/2014
30932,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$13750.00,16441,Securities Industry and Financial Markets Association,10/30/2014
30934,07/01/2014,09/30/2014,21641,MICHAEL,J,KASPER,$9000.00,16485,"Utility Service Partners, Inc.",10/30/2014
28722,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$18000.00,18702,Athletico Physical Therapy,10/17/2014
28723,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$22500.00,22126,"Election Systems & Software, LLC",10/17/2014
28724,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$30000.00,21104,AlliedBarton Security Services LLC,10/17/2014
28725,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$11250.00,12351,Chicago Automobile Trade Association,10/17/2014
28727,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$1000.00,23561,City Escape Garden Center and Design Studio,10/17/2014
28728,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$50000.00,11701,CVS Caremark Corp,10/17/2014
28729,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$21000.00,19841,DeVry Inc.,10/17/2014
28731,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$33000.00,12353,"Family Guidance Centers, Inc",10/17/2014
28733,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$24000.00,12359,Kinder Morgan Energy Partners,10/17/2014
28734,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$18000.00,12352,"Knight Engineers and Architects, Inc.",10/17/2014
28735,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$45000.00,11705,Noresco LLC,10/17/2014
28736,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$25000.00,11711,"Smith Partners, LLC",10/17/2014
28737,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$7500.00,16948,Titan Outdoor LLC,10/17/2014
28738,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$21000.00,17484,Wirtz Beverage,10/17/2014
28739,07/01/2014,09/30/2014,20921,John,J,"Kelly, Jr.",$15000.00,12362,"Van Wagner Chicago, LLC",10/17/2014
29010,07/01/2014,09/30/2014,21385,John,J,"Kelly, Jr.",$50000.00,11701,CVS Caremark Corp,10/20/2014
29013,07/01/2014,09/30/2014,21385,John,J,"Kelly, Jr.",$45000.00,11705,Noresco LLC,10/20/2014
29015,07/01/2014,09/30/2014,21385,John,J,"Kelly, Jr.",$25000.00,11711,"Smith Partners, LLC",10/20/2014
29016,07/01/2014,09/30/2014,21385,John,J,"Kelly, Jr.",$11250.00,12351,Chicago Automobile Trade Association,10/20/2014
29020,07/01/2014,09/30/2014,21385,John,J,"Kelly, Jr.",$18000.00,12352,"Knight Engineers and Architects, Inc.",10/20/2014
29023,07/01/2014,09/30/2014,21385,John,J,"Kelly, Jr.",$33000.00,12353,"Family Guidance Centers, Inc",10/20/2014
