Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2015,22758,4652,16220,Mr.,Michael,J,Mini,,Chicagoland Apartment Association,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,16648,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,Women Construction Owners
2015,22753,4527,24444,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,Outfront Media
2015,22753,4527,12710,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,"Ogden Avenue Properties, LLC"
2015,22753,4527,16644,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,Illinois Restaurant Association
2015,22753,4527,23061,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,Illinois Petroleum Council
2015,22753,4527,12711,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,Illinois Bankers Assoc.
2015,22753,4527,16220,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,CHICAGOLAND APARTMENT ASSOCIATION
2015,22753,4527,23101,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,Building Owners & Managers Assoc. of Chicago (BOMA)
2015,22753,4527,16642,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,Bigane Paving Company
2015,22753,4527,16641,Ms.,Mary,K,Minaghan dba MKM Services,,MKM Services,Association of Subcontractors
2015,22361,12051,24446,,Shane,,Miller,,3i Debt Management US LLC,3i Debt Management US LLC
2015,22822,10181,14759,Mr.,Lewis,,Miller,,"Xerox Business Services, LLC","Xerox Business Services, LLC"
2015,22552,7822,17221,Mr.,Michael,J,Mikoola,Jr,"Temco Machinery, Inc.","Temco Machinery, Inc."
2015,22519,11761,21941,Ms.,Jennifer,A,Mifflin,,Jewel-Osco,Jewel Osco
2015,22978,12115,24673,,Jerry,,Mickelson,,"Jam Productions, Ltd.",UTA II LLC
2015,24265,9981,20841,,Nicole,,Michienzi,,"Wells Fargo Bank, N.A.","Wells Fargo Bank, N.A."
2015,24241,12085,19941,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",The Onni Group
2015,22705,12085,19941,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",The Onni Group
2015,27885,12085,19941,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",The Onni Group
2015,26361,12085,19941,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",The Onni Group
2015,26361,12085,15844,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Speedy Cash Holdings Corp.
2015,22705,12085,15844,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Speedy Cash Holdings Corp.
2015,24241,12085,15844,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Speedy Cash Holdings Corp.
2015,27885,12085,15844,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Speedy Cash Holdings Corp.
2015,26361,12085,23921,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.","Rosebud Restaurants, Inc."
2015,27885,12085,23921,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.","Rosebud Restaurants, Inc."
2015,24241,12085,23921,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.","Rosebud Restaurants, Inc."
2015,22705,12085,23921,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.","Rosebud Restaurants, Inc."
2015,27885,12085,25381,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Ravenswood Winchester Associates LLC
2015,26361,12085,25381,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Ravenswood Winchester Associates LLC
2015,24241,12085,25381,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Ravenswood Winchester Associates LLC
2015,27885,12085,16890,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Origin Capital Partners
2015,26361,12085,16890,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Origin Capital Partners
2015,24241,12085,16890,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Origin Capital Partners
2015,22705,12085,16890,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Origin Capital Partners
2015,26361,12085,26701,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Jusef D. Jackson
2015,27885,12085,26701,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Jusef D. Jackson
2015,22705,12085,11584,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",John Paul II Newman Foundation
2015,24241,12085,11584,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",John Paul II Newman Foundation
2015,27885,12085,11584,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",John Paul II Newman Foundation
2015,26361,12085,11584,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",John Paul II Newman Foundation
2015,27885,12085,27646,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Jaime Guzman
2015,27885,12085,27647,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",IBT Group LLC
2015,27885,12085,13930,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Hispanic Housing Development Cor.
2015,26361,12085,13930,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Hispanic Housing Development Cor.
2015,22705,12085,13930,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Hispanic Housing Development Cor.
2015,24241,12085,13930,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Hispanic Housing Development Cor.
2015,26361,12085,19082,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Harbor Point Venture LLC
2015,22705,12085,19082,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Harbor Point Venture LLC
2015,24241,12085,19082,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Harbor Point Venture LLC
2015,27885,12085,19082,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Harbor Point Venture LLC
2015,27885,12085,22927,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Conlon & Co.
2015,26361,12085,22927,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Conlon & Co.
2015,22705,12085,22927,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Conlon & Co.
2015,24241,12085,22927,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Conlon & Co.
2015,27885,12085,27645,Ms.,Sylvia,C,Michas,,"Chico & Nunes, P.C.",Belgravia Group
2015,22897,8141,23281,Mr.,Steven,L,Merouse,,Denton US LLP,BD Chickenbone LLC
2015,22391,7402,16746,Mr.,Michael,,Menelli,,"Barclays Capital, Inc.","Barclays Capital, Inc."
2015,22704,8301,14046,Mr.,Kevin,,Mendoza,,"JCDecaux Chicago, LLC",City of Chicago
2015,26321,9101,25441,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",SRO Operating Company LLC
2015,26321,9101,22941,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",Procom Enterprises LTD
2015,22746,9101,22941,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",Procom Enterprises LTD
2015,26321,9101,11782,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",Novak Construction
2015,22746,9101,11782,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",Novak Construction
2015,22746,9101,24508,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",MCZ Development
2015,26321,9101,24508,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",MCZ Development
2015,26321,9101,19802,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",G A Paving L.L.C.
2015,22746,9101,19802,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",G A Paving L.L.C.
2015,22746,9101,23728,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",Elevate Digital
2015,26321,9101,23728,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",Elevate Digital
2015,26321,9101,26661,Mr.,Richard,,Mell,,"The Maytag Group, LLC.",15 Hubbard LLC
2015,24201,12381,25341,Mr.,mitchell,j,melamed,,Aronberg Goldgehn Davis & Garmisa,The Salvation Army
2015,22524,4883,12844,Mr.,David,J,Mehigan,,"Raymond James & Assoc., Inc.",Raymond James
2015,27801,13261,27582,Mr.,David,T,Meek,,"The Law Office of David Meek, LLC",Winthrop House LLC
2015,27801,13261,27581,Mr.,David,T,Meek,,"The Law Office of David Meek, LLC","Kenmore Commons, LLC"
2015,26681,5601,26961,Mr.,Jonathan,L,Meckstroth,,"Master Meter, Inc","Quinn, Matthew"
2015,22742,7530,16850,Mr.,Bill,,McManus,,American Beverage Association,American Beverage Association
2015,22437,9923,20008,Mr.,Timothy,,McKeon,,U.S. Bank National Association,U.S. Bank National Association
2015,22749,10241,15803,,Craig ,,McKenna,,Morgan Stanley & Co.  LLC,Morgan Stanley  & Co. LLC
2015,27723,4919,19601,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Taris Real Estate, LLC"
2015,25501,4919,19601,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Taris Real Estate, LLC"
2015,25501,4919,12565,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Target Corporation
2015,22456,4919,12565,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Target Corporation
2015,22466,4919,12565,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Target Corporation
2015,27723,4919,12565,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Target Corporation
2015,25501,4919,22123,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,South Street Capital
2015,27723,4919,22123,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,South Street Capital
2015,22466,4919,22123,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,South Street Capital
2015,25501,4919,24465,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Savoy Development LLC
2015,22456,4919,24465,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Savoy Development LLC
2015,22466,4919,24465,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Savoy Development LLC
2015,27723,4919,24465,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Savoy Development LLC
2015,25501,4919,26145,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,New Chinatown Real Estate
2015,27723,4919,26145,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,New Chinatown Real Estate
2015,27723,4919,27561,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Morgan Management LLC
2015,22466,4919,22401,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"MedMar, Inc."
2015,27723,4919,22401,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"MedMar, Inc."
2015,25501,4919,22401,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"MedMar, Inc."
2015,22456,4919,22401,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"MedMar, Inc."
2015,27723,4919,26144,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,JAB Merger LLC
2015,25501,4919,26144,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,JAB Merger LLC
2015,27723,4919,26146,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Hawkins, Thomas"
2015,25501,4919,26146,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Hawkins, Thomas"
2015,27723,4919,21249,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Fletcher Jones Management Group
2015,25501,4919,21249,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Fletcher Jones Management Group
2015,22466,4919,21249,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Fletcher Jones Management Group
2015,22456,4919,21249,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Fletcher Jones Management Group
2015,25501,4919,20076,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Draper & Kramer, Inc"
2015,22456,4919,20076,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Draper & Kramer, Inc"
2015,22466,4919,20076,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Draper & Kramer, Inc"
2015,27723,4919,20076,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Draper & Kramer, Inc"
2015,22466,4919,24464,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Devon NJ, LLC"
2015,22456,4919,24464,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Devon NJ, LLC"
2015,25501,4919,24464,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Devon NJ, LLC"
2015,27723,4919,24464,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,"Devon NJ, LLC"
2015,27723,4919,26143,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Chioros Properties
2015,25501,4919,26143,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Chioros Properties
2015,27723,4919,20681,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Chicago Development Corp
2015,22466,4919,20681,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Chicago Development Corp
2015,22456,4919,20681,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Chicago Development Corp
2015,25501,4919,20681,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Chicago Development Corp
2015,27723,4919,26141,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Acqua Ancient Baths Chicago d/b/a Aire Ancient Bath Chicago
2015,25501,4919,26141,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,Acqua Ancient Baths Chicago d/b/a Aire Ancient Bath Chicago
2015,25501,4919,26142,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,450 Belmont Properties LLC
2015,27723,4919,26142,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,450 Belmont Properties LLC
2015,25501,4919,24463,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,3401-09 N. Southport LLC
2015,27723,4919,24463,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,3401-09 N. Southport LLC
2015,22456,4919,24463,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,3401-09 N. Southport LLC
2015,22466,4919,24463,Ms.,Katriina,,McGuire,Esq.,Thompson Coburn LLP,3401-09 N. Southport LLC
2015,23047,4615,12121,,John,,McGuire,,John McGuire,Comcast Corp.
2015,22798,7553,12638,Mr.,Sean,,McGowan,,"Tawani Enterprises, Inc.",Tawani Enterprises Inc
2015,22476,8044,17521,Mr.,Tom,,McDonald,,Baker Hostetler,Colgate-Palmolive
2015,22934,7761,24666,Mrs.,Kimberly,,McCullough-Starks,,AT&T Illinois,AT&T Illinois
2015,22463,4144,12428,Mr.,Elliot,L,McCoy,,BMO Capital Markets GKST,BMO Capital Markets GKST
2015,26543,4384,15243,Ms.,Anita,B,Mauro,,Thompson Coburn LLP,Surface Solutions Group
2015,22526,4384,15243,Ms.,Anita,B,Mauro,,Thompson Coburn LLP,Surface Solutions Group
2015,24424,4384,15243,Ms.,Anita,B,Mauro,,Thompson Coburn LLP,Surface Solutions Group
2015,22526,4384,24488,Ms.,Anita,B,Mauro,,Thompson Coburn LLP,North Community Bank
2015,24424,4384,24488,Ms.,Anita,B,Mauro,,Thompson Coburn LLP,North Community Bank
2015,22526,4384,18861,Ms.,Anita,B,Mauro,,Thompson Coburn LLP,"JFA Real Estate, a subsidiary of Structured Development LLC"
2015,26543,4384,26847,Ms.,Anita,B,Mauro,,Thompson Coburn LLP,Byline Bank
2015,27301,12941,27301,,Jordan,,Matyas,,Matyas Law Firm,GhFITLAB
2015,26322,12941,26081,,Jordan,,Matyas,,Matyas Law Firm,Community Blight Solutions
2015,27301,12941,26081,,Jordan,,Matyas,,Matyas Law Firm,Community Blight Solutions
2015,22903,4653,11858,Mr.,John,M,Mattern,,BMO Harris Bank NA,BMO Harris Bank NA
2015,26701,13121,26981,,mitch,,matson,,Outfront Media LLC,Outfront Media LLC
2015,22554,11421,23021,,Barry ,,Matchett,,NRG Energy Inc.,NRG Energy Inc.
2015,26643,11421,23021,,Barry,,Matchett,,NRG Energy Inc.,NRG Energy Inc.
2015,26644,11421,23021,,Barry,,Matchett,,NRG Energy Inc.,NRG Energy Inc.
2015,22566,7381,16741,Ms.,Judy,D,Martinez-Faye,,Siemens Industry Inc.,Siemens Industry Inc.
2015,22286,4529,16101,Mr.,Roger,J,Martinez,,Quantum Crossings LLC,Quantum Crossings LLC
2015,22802,12096,24622,Mr.,Guillermo,,Marroquin,,Macquarie Infrastructure & Real Assets,Macquarie Infrastructure & Real Assets
2015,26182,4822,12137,Mr.,Fidel,,Marquez,Jr,ComEd,ComEd
2015,26182,4956,24589,Mr.,Fidel,,Marquez,Jr,ComEd,ComEd
2015,22731,4956,24589,Mr.,Fidel,,Marquez,Jr,ComEd,ComEd
2015,22731,4822,12137,Mr.,Fidel,,Marquez,Jr,ComEd,ComEd
2015,26186,4774,24589,Mr.,Fidel,,Marquez,Jr,ComEd,ComEd
2015,22345,12046,18641,Mr.,Ronald,L.,Marmer,,Marmer Law Offices LLC,Wolf Point Owners LLC
2015,22345,12046,16880,Mr.,Ronald,L.,Marmer,,Marmer Law Offices LLC,Ann & Robert H. Lurie Children's Hospital of Chicago
2015,22867,10425,21156,Ms.,Angelica,,Marks,,"Chicago Neighborhood Initiatives, Inc.","Chicago Neighborhood Initiatives, Inc."
2015,22403,7144,15682,Mr.,Steven,,Markoff,,Markoff Law LLC,City of Chicago
2015,22406,7144,15682,Mr.,Robert,,Markoff,,Markoff Law LLC,City of Chicago
2015,22694,12085,16853,,Robert ,S,Markin,,"Chico & Nunes, P.C.",HNTB Corp.
2015,22694,12085,12404,,Robert ,S,Markin,,"Chico & Nunes, P.C.",Cisco Systems
2015,22694,12085,13932,,Robert ,S,Markin,,"Chico & Nunes, P.C.","Avis Budget Group, Inc"
2015,26144,12085,26541,,Robert,S,Markin,,"Chico & Nunes, P.C.","Unison Consulting, Inc."
2015,27363,12085,26541,,Robert,S,Markin,,"Chico & Nunes, P.C.","Unison Consulting, Inc."
2015,27681,12085,26541,,Robert,S,Markin,,"Chico & Nunes, P.C.","Unison Consulting, Inc."
2015,27681,12085,25662,,Robert,S,Markin,,"Chico & Nunes, P.C.",Spirit Airlines
2015,27363,12085,27341,,Robert,S,Markin,,"Chico & Nunes, P.C.",Intrinsic Schools
2015,27681,12085,27341,,Robert,S,Markin,,"Chico & Nunes, P.C.",Intrinsic Schools
2015,27681,12085,16853,,Robert,S,Markin,,"Chico & Nunes, P.C.",HNTB Corp.
2015,27363,12085,16853,,Robert,S,Markin,,"Chico & Nunes, P.C.",HNTB Corp.
2015,26144,12085,16853,,Robert,S,Markin,,"Chico & Nunes, P.C.",HNTB Corp.
2015,27363,12085,12404,,Robert,S,Markin,,"Chico & Nunes, P.C.",Cisco Systems
2015,27681,12085,12404,,Robert,S,Markin,,"Chico & Nunes, P.C.",Cisco Systems
2015,26144,12085,12404,,Robert,S,Markin,,"Chico & Nunes, P.C.",Cisco Systems
2015,27681,12085,13932,,Robert,S,Markin,,"Chico & Nunes, P.C.","Avis Budget Group, Inc"
2015,26144,12085,13932,,Robert,S,Markin,,"Chico & Nunes, P.C.","Avis Budget Group, Inc"
2015,27363,12085,13932,,Robert,S,Markin,,"Chico & Nunes, P.C.","Avis Budget Group, Inc"
2015,22772,11161,12695,Mr.,Edward,,Marcin,,Clear Channel Outdoor,Clear Channel Outdoor
2015,23167,12202,24802,Mr.,Edward,,Marcin,,"iHeartMedia, Inc., Clear Channel Outdoor, and Affiliated Entities","iHeartMedia, Inc., Clear Channel Outdoor, and Affiliated Entities"
2015,22845,7430,18062,Mr.,Thomas,A,Manion,,"Rory Group, LLC.","K-Plus Engineering, LLC. "
2015,24582,7430,18062,Mr.,Thomas,A,Manion,,"Rory Group, LLC.","K-Plus Engineering, LLC. "
2015,25821,7430,18062,Mr.,Thomas,A,Manion,,"Rory Group, LLC.","K-Plus Engineering, LLC."
2015,22845,7430,16761,Mr.,Thomas,A,Manion,,"Rory Group, LLC.","Johnson Controls, Inc"
2015,24582,7430,16761,Mr.,Thomas,A,Manion,,"Rory Group, LLC.","Johnson Controls, Inc"
2015,25821,7430,16761,Mr.,Thomas,A,Manion,,"Rory Group, LLC.","Johnson Controls, Inc"
2015,25821,7430,26381,Mr.,Thomas,A,Manion,,"Rory Group, LLC.","ESCO Lighting, Inc."
2015,22845,7430,18061,Mr.,Thomas,A,Manion,,"Rory Group, LLC.",DuPage County Water Commission
2015,25821,7430,18061,Mr.,Thomas,A,Manion,,"Rory Group, LLC.",DuPage County Water Commission
2015,24582,7430,18061,Mr.,Thomas,A,Manion,,"Rory Group, LLC.",DuPage County Water Commission
2015,24582,7430,16483,Mr.,Thomas,A,Manion,,"Rory Group, LLC.",DLZ
2015,25821,7430,16483,Mr.,Thomas,A,Manion,,"Rory Group, LLC.",DLZ
2015,22845,7430,16483,Mr.,Thomas,A,Manion,,"Rory Group, LLC.",DLZ
2015,27925,11781,20322,,Tyler,,Manic,,Schain Banks Kenny & Schwartz,Windy City Real Estate LLC
2015,27930,11781,20322,,Tyler,,Manic,,Schain Banks Kenny & Schwartz,Windy City Real Estate LLC
2015,26801,8941,27041,,Allison,,Maloney,,"Krieg DeVault, LLP","K & K Coffee, LLC"
2015,22360,12050,16984,Mr.,Tariq,G,Malhance,,"J.J.B. Hilliard, W.L. Lyons LLC","J.J.B. Hilliard, W.L. Lyons LLC"
2015,22458,9923,12436,Mr.,Amit,,Mahajan,,U.S. Bank National Association,US Bank Municipal Securities Group
2015,22458,9923,12435,Mr.,Amit,,Mahajan,,U.S. Bank National Association,"US Bancorp Investments, Inc"
2015,22751,10241,15803,,William,,Mack,,Morgan Stanley & Co.  LLC,Morgan Stanley  & Co. LLC
2015,22832,11541,23382,,Josh,,Mack,,"Brown Traffic Products, Inc.",Polara Engineering
2015,22998,12118,20441,Dr.,David,,MacIntosh,,"Environmental Health & Engineering, Inc.","Koch Companies Public Sector, LLC and Affiliates"
2015,22622,10406,21206,Ms.,Sarah,E,Lyons,,Unite Here Local 1,Unite Here Local 1
2015,26821,10406,21206,Ms.,Sarah,E,Lyons,,Unite Here Local 1,Unite Here Local 1
2015,22295,12001,11861,Ms.,Francine,D,Lynch,,"Neal & Leroy, LLC",New Life Covenant Oakwood Church
2015,25243,12001,11861,Prof.,Francine,D,Lynch,,"Neal & Leroy, LLC",New Life Covenant Oakwood Church
2015,25243,12001,13795,Prof.,Francine,D,Lynch,,"Neal & Leroy, LLC",Chicago Transit Authority
2015,23009,10182,21007,Mr.,Daniel,J,Lynch,,United Airlines,United Airlines
2015,22836,6621,15910,Mr.,Jason,,Lunderman,,Comcast,Comcast
2015,24782,12542,23301,Mr.,Mark,,Lukasick,,"Next Realty, LLC","LMG2, LLC"
2015,22483,10270,16832,,Michael,R,Lufrano,,"Chicago Cubs Baseball Club, LLC","Chicago Cubs Baseball Club, LLC"
2015,22354,12049,24445,Mr.,Donald,H,Lucardi,,Emso Partners US LLC ,Emso Partners US LLC 
2015,26661,11421,23021,Mr.,Raymond,,Long,,NRG Energy Inc.,NRG Energy Inc.
2015,26645,11421,23021,Mr.,Raymond,,Long,,NRG Energy Inc.,NRG Energy Inc.
2015,22558,11421,23021,Mr.,Raymond,,Long,,NRG Energy Inc.,NRG Energy Inc.
2015,22261,9923,12436,Mr.,Christopher ,,Long,,U.S. Bank National Association,US Bank Municipal Securities Group
2015,22261,9923,12435,Mr.,Christopher ,,Long,,U.S. Bank National Association,"US Bancorp Investments, Inc"
2015,22906,4769,24588,Mr.,Guy,,Logan,,Citigroup Global Markets Inc.,Citigroup Global Markets Inc.
2015,23053,10102,13846,Mr.,Eric,M,Locke,,Astronics DME Corporation,Chicago Department of Aviation
2015,23053,10102,20944,Mr.,Eric,M,Locke,,Astronics DME Corporation,Astronics DME Corporation
2015,23041,4444,12547,Mr.,Thomas,E,Livingston,,CSX Corporation,CSX Corporation
2015,22537,7402,16746,Ms.,Martha,,Linsley,,"Barclays Capital, Inc.","Barclays Capital, Inc."
2015,22414,4644,17158,Mr.,Charles,W,Linebaugh,II,AdPod Media LLC,adPOD Media LLC
2015,22525,4699,13082,Mr.,Kemp,J,Lewis,,"Raymond James & Assoc., Inc.","Raymond James & Assoc., Inc."
2015,22470,4783,24469,Mr.,Mark,E,Lester,,"JPMorgan Chase Bank, NA","J.P. Morgan Chase Bank, NA"
2015,23161,12109,24665,Mr.,Mark,S,Lenz,,Fisher Cohen Waldman Shapiro LLP,XS Tennis Village LLC
2015,22917,12109,24665,Mr.,Mark,S,Lenz,,Fisher Cohen Waldman Shapiro LLP,XS Tennis Village LLC
2015,23161,12109,24664,Mr.,Mark,S,Lenz,,Fisher Cohen Waldman Shapiro LLP,"Preferred - Halsted, LLC"
2015,22917,12109,24664,Mr.,Mark,S,Lenz,,Fisher Cohen Waldman Shapiro LLP,"Preferred - Halsted, LLC"
2015,22917,12109,24341,Mr.,Mark,S,Lenz,,Fisher Cohen Waldman Shapiro LLP,"Magnolia Court Apartments, LLC"
2015,23161,12109,24341,Mr.,Mark,S,Lenz,,Fisher Cohen Waldman Shapiro LLP,"Magnolia Court Apartments, LLC"
2015,23161,12109,24781,Mr.,Mark,S,Lenz,,Fisher Cohen Waldman Shapiro LLP,"Breakthrough Development Group, LLC"
2015,23161,12109,23683,Mr.,Mark,S,Lenz,,Fisher Cohen Waldman Shapiro LLP,Belmont Keeler LLC
2015,22917,12109,23683,Mr.,Mark,S,Lenz,,Fisher Cohen Waldman Shapiro LLP,Belmont Keeler LLC
2015,22535,7402,16746,Ms.,Katherine,,Lee,,"Barclays Capital, Inc.","Barclays Capital, Inc."
2015,26546,12111,24701,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.","Zwick, Robert"
2015,23035,12111,24701,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.","Zwick, Robert"
2015,24462,12111,24701,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.","Zwick, Robert"
2015,27881,12111,24701,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.","Zwick, Robert"
2015,27877,12111,24701,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.","Zwick, Robert"
2015,26561,12111,24701,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.","Zwick, Robert"
2015,23542,12111,24701,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.","Zwick, Robert"
2015,24742,12111,24701,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.","Zwick, Robert"
2015,26546,12111,26845,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.",WW Architects & Consulting LLC
2015,26561,12111,26845,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.",WW Architects & Consulting LLC
2015,27881,12111,26845,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.",WW Architects & Consulting LLC
2015,27877,12111,26845,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.",WW Architects & Consulting LLC
2015,26561,12111,26846,Mr.,Chris,A,Leach,,"Schuyler, Roche & Crisham, P.C.",Wood Partners
